frequency_hz,0.10_uF_ohm,0.47_uF_ohm,1.00_uF_ohm,4.00_uF_ohm
44542.88134655199,35.72684152707326,7.5973425817385785,3.5669729230386484,0.88411156226164
45663.9534713658,34.849537237317286,7.410578598897469,3.4790988375578022,0.8619521691373573
46813.24116443744,33.99376633288147,7.2283935844005835,3.3933744816737534,0.8403254991962378
47991.45456588582,33.15900003647303,7.050674967068591,3.3097468873444793,0.8192181994286066
49199.32168890585,32.344722549460734,6.877312935505126,3.2281643821615016,0.7986172385477767
50437.58886960428,31.550430733165406,6.708200370246004,3.148576557425923,0.7785098990046407
51707.0212281579,30.77563379797267,6.54323277757173,3.0709342370055857,0.7588837692018277
53008.40314157863,30.019853000075777,6.382308224942531,2.995189446954165,0.7397267359031447
54342.53872837563,29.282621345662687,6.2253272780162385,2.921295385873575,0.7210269768342138
55710.252345418325,28.563483302361703,6.072192939209559,2.8492063960011427,0.7027729534702968
57112.38909730193,27.861994517770757,5.922810587765485,2.7788779350040236,0.6849534040076244
58549.815358534484,27.17772154489373,5.777087921289244,2.710266548463251,0.6675573365145913
60023.419308866476,26.5102415743154,5.634934898716927,2.6433298430305063,0.6505740222594464
61534.1114820927,25.85914217294968,5.496263684681638,2.5780264602411536,0.6339929892113031
63082.82532866773,25.224021029198948,5.360988595242583,2.514316050967275,0.6178040157114478
64670.517792481536,24.60448570436737,5.229026044943692,2.4521592504950367,0.6019971243121923
66298.16990214984,24.00015339017536,5.100294495169236,2.3915176542111007,0.5865625757807287
67966.78737718938,23.41065067222352,4.974714403764114,2.3323537938829317,0.5714908632656355
69677.40124944647,22.835613299262118,4.852208175888227,2.274631114518644,0.5567727066240291
71431.0685001678,22.274685958121832,4.73270011607417,2.2183139517919703,0.5423990469075244
73228.87271310524,21.727522054167384,4.616116381458823,2.163367510018547,0.5283610410055252
75071.92474405687,21.193783497138657,4.502384936159995,2.1097578406700346,0.5146500564446654
76961.36340726068,20.673140492246308,4.391435506769831,2.0574518214127875,0.5012576663435314
78898.35617906373,20.1652713363931,4.283199538937546,2.006417135658276,0.4881756445222008
80884.0999192993,19.669862219395757,4.177610155014849,1.9566222526127681,0.4753959607665378
82919.82161082387,19.186607030082683,4.074602112737539,1.908036407813908,0.4629107762475799
85006.77911766293,18.715207167150062,3.9741117649182374,1.8606295841424871,0.45071243909693287
87146.26196224062,18.255371354657637,3.8760770201250048,1.8143724932976415,0.43879348013954483
89339.59212217093,17.806815462050846,3.7804373043217505,1.7692365577242402,0.4271466087858989
91588.12484710102,17.369262328598555,3.687133523446809,1.7251938929814896,0.41576470908633495
93893.24949611502,16.942441592136966,3.5961080269064705,1.6822172905419481,0.40464083595094785
96256.39039621394,16.526089522014487,3.5073045719610256,1.6402802010105582,0.3937682115394018
98679.00772239944,16.119948856134656,3.420668288981456,1.5993567177535675,0.3831402218259712
101162.59839991253,15.723768641995223,3.336145647555096,1.5594215609273194,0.37275041334617864
103708.69702917541,15.33730408162676,3.2536844234197173,1.5204500618974501,0.3625924901327279
106318.87683401551,14.960316380333715,3.1732336662053915,1.4824181480389933,0.35266031084978267
108994.75063375464,14.59257259914493,3.094743667964368,1.4453023279083446,0.3429478861363239
111737.97183976205,14.23384551088282,3.0181659324696706,1.409079676778267,0.3334493761711846
114550.23547709147,13.883913459761487,2.9434531452633537,1.3737278225272735,0.3241590884744889
117433.2792318295,13.542560224427751,2.870559144436152,1.3392249318751057,0.3150714759627377
120388.88452480569,13.209574884359965,2.7994388921204316,1.3055496969561775,0.3061811352776195
123418.8776123237,12.884751689542542,2.7300484466790707,1.2726813222231816,0.29748280541196986
126525.13071459843,12.567889933335186,2.6623449355730404,1.2405995116732174,0.2889713666601258
129709.56317259268,12.258793828458646,2.5962865288911527,1.2092844563891245,0.2806418399244265
132974.1426339711,11.957272386020094,2.5318324135256733,1.178716822388907,0.27248938641481585
136320.88626889983,11.663139297503792,2.468942767978066,1.1488777387764262,0.2645093077846234
139751.86201644863,11.376212819653652,2.4075787377793496,1.1197487861867295,0.2566970467527178
143269.18986236252,11.096315662176805,2.3477024115101024,1.0913119855196929,0.24904818827062986
146875.04314899063,10.823274878199005,2.289276797405507,1.063549786955923,0.24155846130308736
150571.64991818662,10.556921757403753,2.232265800531088,1.0364450592490546,0.23422374130198848
154361.29428800585,10.297091721789503,2.1766342005153283,1.0099810792889485,0.22704005346754286
158246.31786405388,10.043624223980272,2.122347629825578,0.9841415219304986,0.22000357690645608
162229.12118635283,9.796362648027193,2.0693725525741633,0.9589104500831194,0.2131106498161734
166312.1652126266,9.555154212639293,2.0176762438417737,0.934272305056203,0.2063577758468299
170497.97283891568,9.319849876784073,1.9672267695057328,0.9102118971562422,0.19974163181943155
174789.13045846572,9.090304247599331,1.9179929665609636,0.88671439653158,0.19325907701063083
179188.28955984695,8.866375490559667,1.8699444239219072,0.8637653242611665,0.1869071642522735
183698.16836529964,8.647925241841795,1.8230514636938493,0.8413505436840039,0.18068315313869474
188321.55351031147,8.434818522834819,1.7772851229025772,0.8194562519664489,0.1745845256878565
193061.30176546972,8.226923656742521,1.7326171356714888,0.7980689719049049,0.16860900486516245
197920.34180164573,8.02411218722636,1.6890199158357349,0.7771755439619832,0.16275457645275362
202901.67599961002,7.826258799038672,1.6464665399831264,0.756763118534646,0.15701951483376617
208008.38230519017,7.633241240597267,1.6049307309120135,0.73681914845348,0.15140241336198154
213243.61613112254,7.444940248453497,1.5643868414965583,0.7173313817128233,0.14590222010357765
218610.61230676627,7.261239473607344,1.5248098389502251,0.698287854432198,0.14051827986972548
224112.68707689256,7.082025409623799,1.4861752894785278,0.6796768840502074,0.1352503836054125
229753.24015077786,6.907187322506326,1.4484593433125141,0.6614870627529698,0.1300988263574733
235535.75680287197,6.736617182284058,1.4116387201146954,0.643707251140071,0.12506447520526123
241463.81002633192,6.570209596270651,1.3756906947495602,0.6263265721321396,0.12014884868561064
247541.0627407617,6.407861743953351,1.3405930834110444,0.6093344051253075,0.11535420935338238
253771.27005551395,6.249473313472374,1.3063242300997675,0.592720380399263,0.11068367114654062
260158.2815899587,6.094946439651208,1.2728629934431557,0.5764743737871296,0.10614132310113134
266706.04385214427,5.944185643539847,1.2401887338519886,0.5605865016172438,0.10173237058021542
273418.6026773302,5.797097773433452,1.2082813010072273,0.545047115938926,0.09746329438290038
280300.1057278911,5.653591947330239,1.177121021671463,0.5298468000467537,0.09334202665724793
287354.80505614245,5.51357949679301,1.146688687819686,0.5149763643205567,0.089378140142127
294587.05973166274,5.376973912179984,1.116965545084618,0.5004268424015685,0.08558304350951464
302001.3385347467,5.243690789210861,1.0879332815122034,0.4861894877288003,0.0819701700141474
309602.2227176452,5.113647776835509,1.0595740166235088,0.47225577046405465,0.07855513886453148
317394.4088353045,4.98676452637301,1.0318702907797335,0.45861737483897946,0.07535585854639935
325382.7116473443,4.862962641889976,1.0048050548477243,0.445266196963476,0.07239252925009759
333572.06709308043,4.742165631787423,0.9783616601639537,0.43219434314164407,0.06968748933960475
341967.53534142015,4.624298861566595,0.9525238487957278,0.4193941287496412,0.06726484222312662
350574.3039175222,4.50928950774469,0.9272757440991258,0.40685807773942306,0.0651498013150775
359397.69090814306,4.397066512892282,0.9026018415741045,0.3945789228437734,0.06336771024927122
368443.14824766375,4.287560541764777,0.8784870000181138,0.3825496065715638,0.061942740638788546
377716.2650868157,4.180703938501119,0.8549164329807315,0.3707632830983797,0.06089634188717691
387222.7712461975,4.0764306848634995,0.8318757005229994,0.35921332117695015,0.06024560541078667
396968.5407567024,3.9746763594926775,0.8093507012865861,0.347893308215011,0.060001781618300165
406959.5954890609,3.875378098153888,0.7873276648793885,0.3367970556960373,0.06016921519709209
417202.1088747282,3.7784745549492307,0.7657931445860564,0.32591860615187934,0.06074491492360967
427702.40972042544,3.6839058644728815,0.7447340104138761,0.3152522419368695,0.06171885098066406
438466.98611867806,3.5916136048862595,0.7241374424868572,0.3047924961021395,0.0630749151823726
449502.48945678485,3.501540761890631,0.7039909248034555,0.29453416572855706,0.06479234593972953
460815.7385266809,3.413631693575507,0.6842822393765197,0.2844723281494087,0.06684735536359764
472413.7237382447,3.3278320961215604,0.6649994607775719,0.2746023605826255,0.06921471031185521
484303.6114386377,3.244088970337584,0.6461309511117079,0.2649199638007801,0.0718690889293768
496492.74834036484,3.162350589011306,0.627665355454166,0.2554211905997739,0.074786122408452
508988.6660607756,3.082566465054719,0.6095915977852986,0.24610247998978033,0.07794310816110424
521799.0857758232,3.004687320424946,0.5918988774672163,0.23696069823131247,0.08131943095583488
534931.9229909416,2.9286650558023912,0.5745766663131588,0.22799318808345242,0.08489675233991864
548395.2924320074,2.8544527210082693,0.5576147063097115,0.21919782792977,0.08865903271829365
562197.5130593934,2.782004486144361,0.5410030080628082,0.2105731028111838,0.0925924431750111
576347.1132082243,2.711275613438259,0.5247318500511979,0.2021181898355201,0.09668521222884867
590852.8358579931,2.6422224297780486,0.5087917787862712,0.19383306096222402,0.10092744042665933
605723.6440348165,2.574802299920752,0.4931736099951981,0.1857186067861445,0.10531090507654314
620968.7263496494,2.5089736003596137,0.47786843096604076,0.17777678566823418,0.1098288691847498
636597.5026758941,2.444695693835733,0.4628676042194379,0.17001080336974858,0.11447590270893507
652619.6299698948,2.381928904480277,0.44816277270276644,0.16242532919764166,0.11924772018514915
669045.008237935,2.320634493573916,0.43374586674037147,0.15502675546709602,0.12414103616779099
685883.7866534083,2.26077463591094,0.4196091130191821,0.14782350764618343,0.12915343832776063
703146.3698279562,2.2023123967559814,0.4057450459444647,0.1408264125284129,0.13428327715587157
720843.4242404265,2.1452117093820964,0.3921465217680474,0.13404913059670245,0.1395295707736129
738985.8848276503,2.0894373531794685,0.37880673597379805,0.12750865543429293,0.14489192319126407
757584.961741099,2.0349549323248586,0.36571924450618964,0.12122587609602475,0.15037045435904586
776652.1472735818,1.9817308550027057,0.35287798955180877,0.11522618555761822,0.15596574045531694
796199.2229602919,1.9297323131694786,0.34027733073626065,0.10954009673428994,0.16167876299928405
816238.2668585648,1.8789272628539118,0.3279120827871652,0.1042037937186573,0.16751086553527733
836781.6610108675,1.8292844049866035,0.3157775609463693,0.09925949731696655,0.1734637167945502
857842.0990956007,1.7807731667536018,0.30386963570195147,0.0947554620311351,0.1795392793896202
879432.5942704774,1.7333636834695905,0.2921847987660333,0.09074535706748138,0.18573978323107043
901566.4872132957,1.687026780967688,0.28072024266377765,0.08728674413305187,0.19206770297593784
924257.4543650954,1.6417339585041373,0.2694739568406995,0.084438398272134,0.19852573892054332
947519.5163807643,1.597457372177807,0.25844484386077543,0.08225638525214916,0.20511680083984846
971367.0467923495,1.5541698188660165,0.24763286007917854,0.08078914536566105,0.21184399435164097
995814.7808904,1.511844720680253,0.23703918615199243,0.08007228624593632,0.21871060944856135
1020877.8248288499,1.4704561099474471,0.22666643390473978,0.08012417180429943,0.22572011089577562
1046571.6649590364,1.4299786147250422,0.21651889741778324,0.0809434506530359,0.23287613023834863
1072912.1773986602,1.3903874448608087,0.20660285765673064,0.08250924258733722,0.24018245920140674
1099915.6378415695,1.3516583786117191,0.19692695146308128,0.08478392707780653,0.24764304429904524
1127598.731614452,1.3137677498398483,0.18750261697228993,0.08771773149398975,0.2552619824956728
1155978.5639866167,1.2766924358076666,0.17834462805527748,0.09125395620366637,0.26304351778684926
1185072.6707392773,1.2404098455999857,0.1694717293013838,0.09533378766927833,0.27099203858642945
1214899.0290008355,1.2048979092057701,0.16090737885781697,0.09990005925492099,0.279112075823475
1245476.0683548832,1.1701350672997617,0.15268059663643396,0.10489976434834838,0.28740830166653175
1276822.6822277515,1.1361002617719447,0.14482689619709413,0.11028544045312927,0.29588552880480407
1308958.2395626907,1.1027729270621933,0.13738924469063138,0.1160156889844598,0.3045487102259405
1341902.596787856,1.0701329823686985,0.1304189401709947,0.12205511564069046,0.31340293943875025
1375676.1100855218,1.0381608248119008,0.12397621396509809,0.12837393070939235,0.3224534510965498
1410299.6479700673,1.0068373236514454,0.11813025874472852,0.13494738330255443,0.3317056219831016
1445794.6041825565,0.9761438156723964,0.11295826875899236,0.14175514303413325,0.3411649723285059
1482182.9109098355,0.9460621018795704,0.10854300768264778,0.1487806961139151,0.3508371674269914
1519487.0523363538,0.9165744456659044,0.10496848379896109,0.1560107908202776,0.36072801953253053
1557730.0785370294,0.8876635726536404,0.10231362614599603,0.16343494707155226,0.3708434900115934
1596935.6197198085,0.8593126724467719,0.10064447672604915,0.1710450329649574,0.3811896917353312
1637127.900826665,0.8315054025817226,0.10000621466067577,0.17883490481092226,0.391772891695993
1678331.7565021082,0.8042258950223558,0.10041692258810264,0.18680010424252688,0.40259951383461984
1720572.646438384,0.7774587656181816,0.10186491196738592,0.19493760500008342,0.41367614206895037
1763876.6711069297,0.7511891270341335,0.1043104638009854,0.20324560207692635,0.425009523512187
1808270.5878857384,0.7254026057713341,0.10769142232687444,0.21172333651924216,0.43660657187469776
1853781.827592648,0.7000853640361633,0.11193096476342941,0.22037094998649165,0.44847437104204213
1900438.511434709,0.6752241273873223,0.11694558474617277,0.22918936402841922,0.4606201788238122
1948269.4683841746,0.6508062193067448,0.12265180938361411,0.23818017983366638,0.47305143086880447
1997304.2529917983,0.6268196041128145,0.12897096648326328,0.2473455949159807,0.4857757447428929
2047573.1636484838,0.6032529399794231,0.1358319987207253,0.25668833381619316,0.4988009241667713
2099107.261306511,0.5800956442635103,0.1431727016847174,0.2662115904143379,0.5121349634114108
2151938.3886719868,0.5573379739047817,0.15093987179751403,0.27591897987582253,0.5257860518497277
2206099.189880314,0.5349711243816881,0.15908879929441036,0.28581449860979424,0.5397625786634854
2261623.1306668827,0.5129873516363905,0.16758243097565062,0.2959024909084635,0.5540731377049785
2318544.5190453883,0.49138012258354324,0.17639041642756634,0.3061876211737283,0.5687265325134776
2376898.5265066233,0.4701443013791242,0.18548816377560629,0.316674850831403,0.5837317814868579
2436721.209750792,0.4492763806595201,0.19485597053554485,0.3273694191915679,0.5990981232091797
2498049.532966812,0.428774769615244,0.20447825716546816,0.33827682764271616,0.6148350219353554
2560921.3906723084,0.40864015422825684,0.21434290902293818,0.3494028266728685,0.6309521732343333
2625375.631128497,0.3888759495154151,0.22444072095908876,0.3607534052971954,0.6474595097925546
2691452.080344353,0.36948886946994247,0.23476493361135223,0.37233478254243235,0.6643672073796782
2759191.566684963,0.35048964789421744,0.2453108488557959,0.38415340069655335,0.6816856909788551
2828635.946099167,0.33189395275818456,0.2560755121522924,0.3962159200800235,0.6994256410840356
2899828.1279822006,0.31372354821044035,0.26705745066275904,0.4085292151345257,0.717598000167073
2972812.101689218,0.2960077715280404,0.2782564574863256,0.42110037165773967,0.7362139793175517
3047632.9637161624,0.2787854055626532,0.28967341384256856,0.43393668503994054,0.7552850650585119
3124336.9455646635,0.2621070365879933,0.30131014240475207,0.44704565938076085,0.7748230263413985
3202971.4423083183,0.24603798390749532,0.31316928618427925,0.4604350073833545,0.7948399217238143
3283585.0418778975,0.23066185301420436,0.32525420838460306,0.47411265093895727,0.8153481067337759
3366227.5550836544,0.21608466477785793,0.3375689094889197,0.4880867223281134,0.8363602414244052
3450950.046393178,0.20243929231860802,0.3501179585411124,0.5023655659759603,0.8578892981231109
3537804.8654839383,0.18988951371412993,0.36290643614621,0.5169577407084137,0.8799485693795541
3626845.6795899547,0.17863228240799814,0.3759398871765279,0.5318720224640306,0.9025516761168042
3718127.5066625183,0.16889584583066003,0.38922428154192384,0.5471174074230932,0.9257125759902723
3811706.7493655826,0.16093043940480517,0.40276598168364625,0.562703115521241,0.9494455719592129
3907641.229926724,0.15498837612740635,0.4165717156946366,0.5786385943198571,0.9737653210756992
4005990.225865288,0.1512928866955978,0.43064855516620415,0.594933523209655,0.9986868434961887
4106814.5066196756,0.15000076966698897,0.44500389702067256,0.6115978179274895,1.0242255317209072
4210176.37109656,0.15117048121264218,0.45964544871936414,0.6286416353695762,1.0503971600665247
4316139.686165109,0.15474901894796567,0.4745812163408514,0.6460753786869484,1.077217894377687
4424769.926120093,0.16058384257734537,0.4898194951106178,0.6639097026513402,1.1047043019831864
4536134.213138127,0.16845414059134298,0.5053688620337791,0.6821555192816826,1.1328733619026896
4650301.358752226,0.17810822914657493,0.5212381703404305,0.7008240037232085,1.161742475310159
4767341.906370145,0.18929519930917368,0.5374365455007843,0.7199266003726643,1.1913294762602276
4887328.174862899,0.20178540868770592,0.5539733826066261,0.73947502924452,1.2216526426840144
5010334.303250236,0.21538024997453967,0.5708583449481365,0.7594812925742271,1.2527307076609828
5136436.296510873,0.22991431991055164,0.5881013636422184,0.7799576816556935,1.2845828709737144
5265712.072545632,0.24525329118831554,0.6057126381909447,0.8009167839110178,1.3172288109525732
5398241.510322638,0.26128990837353794,0.6237026378676005,0.8223714901914295,1.3506886966174925
5534106.499234136,0.2779395491884029,0.6420821038435236,0.8443350023090643,1.3849832001242288
5673390.989695653,0.29513607106072026,0.6608620519822573,0.8668208407999637,1.4201335095227319
5816181.045018587,0.3128282268612393,0.6800537762386591,0.8898428529192292,1.4561613418353814
5962564.894588424,0.33097670491084363,0.6996688526100926,0.9134152208698667,1.4930889564631136
6112632.988381235,0.34955174452126575,0.719719143594811,0.9375524702673207,1.530939168927602
6266478.052852395,0.3685312414959125,0.7402168031195147,0.9622694788422295,1.5697353649579673
6424195.148231845,0.3878992534526189,0.7611742819038249,0.9875814853842952,1.6095015149306076
6585881.727261477,0.40764482380193207,0.7826043332344468,1.013504098930626,1.6502621886710493
6751637.695410694,0.42776105641459267,0.8045200191260187,1.0400533082022145,1.6920425706268534
6921565.472607643,0.4482443862272032,0.8269347168493916,1.067245491292651,1.7348684754209667
7095770.056524038,0.4690940026263478,0.8498621258112035,1.095097425613432,1.7787663637950288
7274359.087452846,0.4903113919946084,0.8733162747714144,1.123626298100584,1.82376335895248
7457442.914818689,0.5118999733939825,0.8973115293878238,1.1528497156875854,1.8698872633114776
7645134.665362361,0.5338648072864497,0.9218626000787459,1.1827857160499167,1.9171665756779932
7837550.313041341,0.5562123617644874,0.9469845501967841,1.213452778626793,1.9656305088496273
8034808.750689683,0.5789503242752319,0.9726928045083152,1.2448698359259425,2.0153090076610094
8237031.863481318,0.6020874495116801,0.9990031579746566,1.277056285117519,2.0662327674818632
8444344.604242459,0.6256334362054784,1.0259317848322278,1.3100319999235612,2.1184332531792074
8656875.070659403,0.6495988271378462,1.053495247970056,1.343817342809598,2.1719427185553117
8874754.584429633,0.673994927903031,1.0817105086040495,1.3784331774853047,2.226794226273463
9098117.772404846,0.6988337408992471,1.110594936248292,1.4139008817213048,2.2830216682837516
9327102.649776405,0.7241279117515975,1.1401663189845044,1.4502423604895476,2.340659786761561
9561850.70535431,0.7498906859394685,1.170442874031485,1.48748005943485,2.399744195571628
9802506.988992631,0.7761358738453991,1.2014432586170585,1.525636978685512,2.4603114022709462
10049220.2012151,0.8028778227915981,1.2331865811556357,1.5647366870110808,2.5223988306640512
10302142.785096623,0.8301313949061213,1.2656924127351132,1.6048033363357048,2.5860448439246664
10561431.020457188,0.8579119498793394,1.2989807989173026,1.6458616766156484,2.651288768297936
10827245.120426606,0.8862353318456762,1.3330722718566366,1.6879370710898964,2.718170917397929
11099749.330439419,0.9151178597650064,1.3679878627422624,1.7310555119129254,2.786732617115323
11379112.029721545,0.9445763207903377,1.403749114569199,1.7752436361791126,2.8570162311507636
11665505.835331084,0.9746279661988886,1.4403780952445178,1.8205287423483898,2.9290651871895794
11959107.708817761,1.0052905095371654,1.477897411034993,1.866938807083116,3.0029240037340763
12260099.065566605,1.036582126690399,1.5163302203629534,1.9145025025063112,3.0786383176099
12568665.886893857,1.0685214576356896,1.5557002479575515,1.9632492138918023,3.1562549121635657
12884998.834964007,1.1011276096782847,1.5960317993688844,2.013209057796999,3.2358217461684684
13209293.370599264,1.1344201620035652,1.637349775852858,2.06441290064937,3.3173879834573268
13541749.874053838,1.1684191714046557,1.6796796896349069,2.1168923777979214,3.4010040232992242
13882573.768828165,1.2031451790683871,1.7230476795611487,2.1706799130413796,3.4867215315401787
14231975.648599196,1.2386192183212354,1.7674805271457428,2.2258087386449774,3.574593472526343
14590171.407345468,1.2748628232527834,1.813005673023645,2.282312915858138,3.6646741418296593
14957382.372746935,1.3118980381475132,1.8596512338181832,2.340227355945569,3.757019199796052
15333835.442942537,1.3497474276670678,1.9074460194332958,2.399587841744756,3.851685705937045
15719763.226729566,1.3884340877345132,1.9564195507805002,2.460431049763007,3.948732154185915
16115404.187291803,1.4279816570802966,2.0066020779510607,2.5227945728277072,4.048218509040273
16521002.789544752,1.4684143294163676,2.0580245988440318,2.58671694330359,4.150206242613266
16936809.651189588,1.5097568662109253,2.110718878261344,2.6522376568914225,4.254758372616424
17363081.697568912,1.5520346100412175,2.1647174674812737,2.719397197022702,4.361939501297589
17800082.32041964,1.595273498506155,2.2200537243220073,2.788237059865311,4.47181585535787
18248081.540621817,1.6395000786843719,2.276761833707428,2.8587997799556635,4.584455326872453
18707356.175043333,1.6847415221265036,2.334876828747468,2.93112895647301,4.699927515240433
19178190.007584073,1.7310256403734117,2.394434612345824,3.0052692801721825,4.818303770189667
19660873.96452458,1.778380900994473,2.455471979348045,3.0812665609912804,4.939657235863073
20155706.294288356,1.8268364441423954,2.518026639243549,3.159167756351423,5.064062896013828
20662992.751728274,1.8764220996228218,2.5821372394353097,3.2390210001659447,5.1915976203372125
21183046.78705137,1.9271684044788262,2.647843389091419,3.3208756325769797,5.322340211967834
21716189.739498205,1.9791066210918387,2.7151856835930466,3.404782230437693,5.456371456171462
22262751.03589722,2.0322687558020736,2.7842057295938054,3.49079263855908,5.593774170261712
22823068.394216113,2.086687578052633,2.854946170705767,3.5789600017405205,5.734633254772281
23397488.032236572,2.142396640062726,2.9274507138279593,3.669338797603937,5.879035745916492
23986364.881480526,2.199430297036362,3.001764156133348,3.761984870251697,6.027070869366347
24590062.80652107,2.2578237279139843,3.0779324127310033,3.8569554647692006,6.178830095384583
25208954.829812758,2.317612956675252,3.1560025450203257,3.9543092625933176,6.334407195343579
25843423.36218086,2.3788348742021257,3.236022789754831,4.054106417768607,6.493898299666205
26493860.43911112,2.4415272607120575,3.318042588833255,4.156408594113593,6.657401957224203
27160667.962987073,2.505728808771985,3.40211261983642,4.2612790033201735,6.82501919623104
27844257.951423746,2.571479146904359,3.488284827328566,4.368782444009606,6.996853586666692
28545052.791851882,2.638818863797232,3.5766124549424774,4.478985341769249,7.173011304273044
29263485.50250904,2.707789533130925,3.66715007826806,4.591955790194666,7.353601196159265
30000000.00000001,2.778433739034599,3.7599536385647676,4.707763592962618,7.538734848057933
