frequency_hz,source_0.1_ohm_db,source_1_ohm_db,source_10_ohm_db,source_50_ohm_db
5520.537078687329,-0.00013586138810881996,-0.006057376632066715,-0.5008852709449951,-6.039749893054498
5659.480048828089,-0.00014278653892958732,-0.006365913200760449,-0.5249328890196349,-6.202919157976629
5801.919988317362,-0.00015006469412469172,-0.006690154097782161,-0.550063663960171,-6.368045270860199
5947.944910205489,-0.00015771384932143122,-0.007030897495912846,-0.5763197139930819,-6.535077448384696
6097.645042688627,-0.00016575291770529768,-0.007388982013158979,-0.6037441900758442,-6.703964600846909
6251.112884860362,-0.0001742017768040955,-0.007765288749499997,-0.6323812459308868,-6.874655471389641
6408.443263866565,-0.00018308131768137405,-0.008160743424848658,-0.6622760020706746,-7.047098768448221
6569.733393498635,-0.00019241349663093007,-0.008576318623149143,-0.6934745034846352,-7.221243291029115
6735.082934261557,-0.00020222138952683284,-0.00901303614773238,-0.7260236706760652,-7.3970380465262355
6904.594054953662,-0.00021252924892075964,-0.009471969493255196,-0.7599712437596696,-7.57443236086649
7078.3714957963575,-0.00022336256408066836,-0.00995424643980374,-0.7953657193591303,-7.753375980857431
7256.522633152626,-0.00023474812408384802,-0.010461051775022098,-0.8322562800787117,-7.933819168684698
7439.15754587449,-0.000246714084133345,-0.01099363015033425,-0.8706927163642122,-8.115712788575921
7626.389083320223,-0.00025929003524846183,-0.011553289077607441,-0.9107253406164607,-8.299008385709385
7818.332935083562,-0.00027250707754080945,-0.012141402072907216,-0.9524048934752871,-8.483658257501403
8015.107702477769,-0.00028639789721702575,-0.012759411954239705,-0.9957824422534799,-8.669615517454364
8216.834971818951,-0.0003009968475206675,-0.013408834300491751,-1.040909271568394,-8.856834151789364
8423.639389553686,-0.0003163400337862832,-0.014091261079080167,-1.0878367662935775,-9.04526906912238
8635.648739277605,-0.0003324654028915427,-0.014808364450105051,-1.1366162870334202,-9.23487614347213
8852.994020692287,-0.00034941283723133483,-0.01556190075518585,-1.1872990384097368,-9.425612250910469
9075.809530549503,-0.0003672242535104123,-0.01635371469937219,-1.2399359305399265,-9.6174353001845
9304.232945632542,-0.0003859437066010714,-0.017185743735033777,-1.294577434180397,-9.810304257651355
9538.40540782622,-0.00040561749869891673,-0.018060022656705615,-1.3512734301057954,-10.004179166875433
9778.47161132777,-0.0004262942940503266,-0.0189786884165534,-1.4100730533921613,-10.199021163241051
10024.579892052894,-0.00044802523956774564,-0.019943985170167704,-1.4710245333696994,-10.394792483934346
10276.882319291773,-0.00047086409160175687,-0.020958269562946674,-1.5341750301059778,-10.591456473644483
10535.534789672243,-0.0004948673492064813,-0.02202401626761189,-1.5995704683721073,-10.788977586329391
10800.697123487496,-0.0005200943942137392,-0.023143823783805292,-1.667255370129849,-10.987321383381927
11072.533163448454,-0.0005466076384941995,-0.024320420511042443,-1.7372726866560162,-11.186454528523255
11351.210875921566,-0.0005744726787385429,-0.025556671106707757,-1.8096636314887582,-11.38634477973784
11636.902454714414,-0.0006037584591785895,-0.02685558314113029,-1.8844675154372983,-11.58696097855141
11929.784427473602,-0.0006345374426328137,-0.028220314062106372,-1.9617215849403846,-11.788273036939492
12230.037764760567,-0.0006668857903167625,-0.02965417848170085,-2.041460865087283,-11.990251922139217
12537.847991872275,-0.0007008835508802983,-0.031160655798322882,-2.1237180086272405,-12.192869639621476
12853.405303476877,-0.0007366148591115993,-0.03274339816763501,-2.208523152288211,-12.396099214466076
13176.904681133938,-0.0007741681448387339,-0.03440623883597657,-2.2959037817013286,-12.599914671365582
13508.54601377283,-0.0008136363525695104,-0.03615320085042953,-2.385884606185217,-12.804291013469442
13848.534221203367,-0.0008551171723430669,-0.037988506159853865,-2.4784874445819396,-13.009204200264023
14197.079380734742,-0.0008987132824897423,-0.03991658512150671,-2.573731123255833,-13.21463112466942
14554.39685698151,-0.0009445326048176926,-0.04194208642810163,-2.6716313872677104,-13.420549589519934
14920.70743493661,-0.0009926885729070905,-0.04406988747028898,-2.772200825621542,-13.626938283580795
15296.23745639318,-0.0010433004142057023,-0.046305105149774574,-2.875448811349533,-13.83377675724037
15681.218959800628,-0.0010964934465998203,-0.04865310715825962,-2.981381457058222,-14.041045398005265
16075.889823639907,-0.0011523993902652265,-0.0511195237375813,-3.0900015864025674,-14.248725405912264
16480.493913407758,-0.0012111566955175703,-0.0537102599362067,-3.2013087217925125,-14.456798768961221
16895.2812323003,-0.001272910887577933,-0.056431508377293396,-3.3152990884676803,-14.665248238661338
17320.508075688776,-0.001337814929053316,-0.059289762553231276,-3.4319656349048344,-14.874057305773572
17756.437189483488,-0.0014060296011283108,-0.06229183066135312,-3.551298069352819,-15.08321017632284
18203.337932483573,-0.0014777239043656896,-0.06544484999501196,-3.6732829121228217,-15.292691747944833
18661.486442812286,-0.001553075480198764,-0.06875630190381125,-3.797903563101838,-15.502487586623886
19131.165808542115,-0.001632271054181992,-0.07223402733604117,-3.9251403838072854,-15.712583903872105
19612.66624261333,-0.0017155069021031113,-0.07588624297557017,-4.054970793161222,-15.9229675343916
20106.28526215551,-0.0018029893401905178,-0.07972155798452125,-4.187369376039204,-16.13362591425688
20612.32787232226,-0.0018949352406770138,-0.08374899136184728,-4.322308003539652,-16.344547059648086
21131.106754752414,-0.001991572574023031,-0.08797798992654914,-4.459755963828731,-16.555719546160542
21662.942460774815,-0.002093140979208253,-0.09241844693280599,-4.599680102343268,-16.76713248871195
22208.163609475872,-0.0021998923636104097,-0.09708072132228984,-4.742044970080332,-16.978775522064048
22767.107090751426,-0.002312091533944757,-0.1019756576170104,-4.886812978667258,-17.19063878197143
23340.118273470252,-0.0024300168600004082,-0.10711460645353646,-5.033944560890884,-17.402712886968068
23927.55121887557,-0.0025539609728253425,-0.11250944575682725,-5.183398335365943,-17.61498892079739
24529.768899358205,-0.0026842314992393604,-0.1181726025487973,-5.335131274043214,-17.82745841549079
25147.143422735862,-0.0028211518345688594,-0.12411707538340958,-5.489098871292652,-18.040113335096073
25780.05626217673,-0.0029650619556568793,-0.13035645739624604,-5.64525531334643,-18.25294606005564
26428.898491910317,-0.0031163192762846594,-0.1369049599523133,-5.80355364694952,-18.465949372232718
27094.07102887082,-0.0032752995472559382,-0.1437774368711387,-5.963945946137937,-18.67911644058226
27775.984880421445,-0.003442397803558913,-0.15098940920313036,-6.126383476146394,-18.892440807461487
28475.061398314927,-0.0036180293611038777,-0.1585570905254417,-6.2908168535366595,-19.10591637557531
29191.732539044435,-0.003802630865721468,-0.1664974127194095,-6.457196201729914,-19.319537395549112
29926.441130747906,-0.0039966613972301935,-0.17482805218493047,-6.625471301224572,-19.533298454122676
30679.64114682993,-0.004200603631535367,-0.18356745643970823,-6.795591733877899,-19.74719446295718
31451.79798646967,-0.004414965063920024,-0.19273487104341205,-6.967507020727844,-19.961220648047327
32243.388762189268,-0.004640279296843337,-0.20235036677814708,-7.141166752927644,-20.175372539730713
33054.9025946599,-0.004877107395762243,-0.21243486700745526,-7.316520715458566,-20.389645963286064
33886.84091492703,-0.005126039316696046,-0.22301017512613766,-7.493519003375059,-20.604037030111964
34739.71777424278,-0.0053876954094560755,-0.23409900200259545,-7.672112130421133,-20.81854212947841
35614.060161696354,-0.005662728000729602,-0.24572499330425865,-7.852251129934668,-21.033157920843138
36510.408329837635,-0.0059518230613773366,-0.25791275658473456,-8.033887648028719,-21.24788132672498
37429.316128498016,-0.006255701962677107,-0.2706878879988553,-8.216974029105197,-21.462709526127796
38371.35134701113,-0.006575123326384788,-0.28407699849864254,-8.401463393814163,-21.677639948507526
39337.09606504781,-0.006910884973921114,-0.2981077393497405,-8.58730970962532,-21.892670268276806
40327.14701228096,-0.007263825980182723,-0.3128088267935356,-8.774467854223012,-22.107798399841435
41342.115937101895,-0.007634828837901149,-0.3282100656658665,-8.962893671974943,-22.323022493163684
42382.62998461736,-0.00802482173879156,-0.3443423717682325,-9.152544023757716,-22.538340929848427
43449.332084160225,-0.008434780978129003,-0.36123779277254675,-9.343376830448419,-22.75375231974866
44542.88134655199,-0.00886573348977945,-0.3789295274252762,-9.535351110412142,-22.969255498087474
45663.9534713658,-0.009318759519164794,-0.39745194280204177,-9.728427011331817,-23.18484952309521
46813.24116443744,-0.009794995442165088,-0.41684058934895996,-9.92256583673617,-23.400533674160258
47991.45456588582,-0.010295636738331605,-0.43713221343312675,-10.117730067589486,-23.616307450494006
49199.32168890585,-0.010821941127450588,-0.45836476711123847,-10.313883379308503,-23.832170570310712
50437.58886960428,-0.011375231879032412,-0.4805774148131375,-10.51099065457132,-24.048122970524123
51707.0212281579,-0.01195690130487024,-0.5038105366264004,-10.709017992279508,-24.264164806964274
53008.40314157863,-0.012568414445573753,-0.5281057278588629,-10.907932713028217,-24.480296455118303
54342.53872837563,-0.013211312962594932,-0.5535057945489864,-11.107703361430278,-24.696518511400456
55710.252345418325,-0.013887219248125662,-0.5800547445897098,-11.308299705631097,-24.912831794958276
57112.38909730193,-0.014597840765975924,-0.6077977741295508,-11.50969273433806,-25.129237350021953
58549.815358534484,-0.015344974637528696,-0.6367812489168158,-11.711854651676942,-25.345736448806306
60023.419308866476,-0.016130512487758084,-0.6670526802582499,-11.914758870173534,-25.56233059497567
61534.1114820927,-0.01695644556733649,-0.6986606952734311,-12.118380002144665,-25.77902152768298
63082.82532866773,-0.017824870168007476,-0.7316550011408238,-12.322693849769147,-25.99581122619675
64670.517792481536,-0.01873799334954633,-0.7660863430513902,-12.527677394094223,-26.21270191513026
66298.16990214984,-0.019698138998011823,-0.802006455610892,-12.733308783218899,-26.429696070289076
67966.78737718938,-0.020707754236281288,-0.8394680074638627,-12.939567319882208,-26.64679642515533
69677.40124944647,-0.021769416209488364,-0.8785245389497132,-13.146433448669603,-26.864005978027667
71431.0685001678,-0.02288583926957035,-0.919230392646207,-13.35388874303883,-27.08132799983882
73228.87271310524,-0.024059882584930255,-0.9616406367067797,-13.561915892353259,-27.298766042673993
75071.92474405687,-0.025294558203105864,-1.0058109809563105,-13.770498689098844,-27.516323949015167
76961.36340726068,-0.026593039596537124,-1.0517976857753295,-13.9796220164502,-27.734005861739163
78898.35617906373,-0.027958670723665008,-1.099657463874417,-14.189271836340225,-27.9518162348988
80884.0999192993,-0.029394975640188233,-1.1494473751388077,-14.399435178178262,-28.169759845319142
82919.82161082387,-0.030905668697876393,-1.2012247148078943,-14.610100128353514,-28.387841805043674
85006.77911766293,-0.032494665371368726,-1.2550468953435545,-14.82125582065131,-28.606067574666923
87146.26196224062,-0.03416609375650875,-1.3109713224357946,-15.03289242770382,-28.82444297759378
89339.59212217093,-0.03592430678721562,-1.3690552656917259,-15.245001153589854,-29.042974215268295
91588.12484710102,-0.037773895221747546,-1.4293557246538682,-15.4575742276928,-29.261667883417466
93893.24949611502,-0.039719701453261105,-1.4919292908948867,-15.670604899921765,-29.480530989359693
96256.39039621394,-0.04176683420414312,-1.5568320070361068,-15.884087437396456,-29.699570970430447
98679.00772239944,-0.04392068416842746,-1.6241192236351452,-16.09801712269354,-29.918795713581247
101162.59839991253,-0.0461869406721125,-1.6938454549823176,-16.312390253750607,-30.13821357621331
103708.69702917541,-0.04857160942697004,-1.7660642349330566,-16.527204145521278,-30.357833408309492
106318.87683401551,-0.051081031459935325,-1.840827973984133,-16.74245713347566,-30.577664575934712
108994.75063375464,-0.053721903307257846,-1.9181878188716603,-16.958148579039825,-30.79771698617857
111737.97183976205,-0.056501298570255265,-1.9981935160274775,-17.17427887706887,-31.018001113619462
114550.23547709147,-0.05942669093813816,-2.08089328027607,-17.390849465450597,-31.238528028395404
117433.2792318295,-0.06250597879253447,-2.1663336701842066,-17.607862836938573,-31.459309425972243
120388.88452480569,-0.06574751151876752,-2.254559471489758,-17.82532255331731,-31.68035765870668
123418.8776123237,-0.06916011766003956,-2.3456135900325137,-18.04323326200588,-31.901685769308152
126525.13071459843,-0.07275313506319812,-2.439536955588533,-18.26160071521205,-32.12330752631135
129709.56317259268,-0.07653644317827177,-2.5363684379694047,-18.480431791753848,-32.345237461678764
132974.1426339711,-0.08052049768906791,-2.636144776689492,-18.699734521673104,-32.567490910661384
136320.88626889983,-0.0847163676686033,-2.7389005254276544,-18.91951811377219,-32.79008405405466
139751.86201644863,-0.08913577547138096,-2.8446680124168116,-19.139792986214413,-33.01303396299712
143269.18986236252,-0.0937911395946313,-2.9534773177854134,-19.360570800337584,-33.236358646469355
146875.04314899063,-0.09869562076283132,-3.0653562687518052,-19.58186449784052,-33.460077101662506
150571.64991818662,-0.10386317151432103,-3.1803304534381054,-19.80368834151449,-33.68420936739828
154361.29428800585,-0.10930858959581441,-3.298423253925776,-20.026057959703408,-33.908776580795326
158246.31786405388,-0.11504757550066913,-3.419655899024927,-20.24899039469108,-34.13380103739162
162229.12118635283,-0.12109679451963454,-3.5440475370752185,-20.47250415522832,-34.35930625494765
166312.1652126266,-0.1274739437095357,-3.671615328942146,-20.696619273429818,-34.5853170411726
170497.97283891568,-0.1341978242257197,-3.8023745612206556,-20.921357366287836,-34.81185956563314
174789.13045846572,-0.14128841950887694,-3.9363387795126723,-21.14674170206974,-35.03896143612462
179188.28955984695,-0.14876697986641407,-4.0735199415082,-21.37279727188671,-35.26665177980483
183698.16836529964,-0.1566561140434744,-4.213928589474957,-21.599550866744465,-35.494961329414025
188321.55351031147,-0.16497988843945713,-4.35757404165064,-21.827031160410478,-35.72392251492871
193061.30176546972,-0.17376393469317322,-4.504464601937942,-22.05526879845932,-35.953569561023464
197920.34180164573,-0.18303556643442634,-4.65460778722648,-22.284296493885446,-36.18393859074291
202901.67599961002,-0.19282390608225577,-4.808010571610086,-22.514149129704162,-36.415067735817075
208008.38230519017,-0.20316002266166294,-4.96467964673241,-22.744863868993548,-36.64699725408527
213243.61613112254,-0.21407708171162504,-5.124621697480078,-22.97648027286558,-36.87976965452896
218610.61230676627,-0.22561050846939606,-5.2878436922497905,-23.20904042689186,-37.11342983045068
224112.68707689256,-0.23779816563966388,-5.454353187044632,-23.442589076549375,-37.34802520137651
229753.24015077786,-0.2506805471941056,-5.624158642703049,-23.677173772293443,-37.58360586430014
235535.75680287197,-0.2643009897975828,-5.797269754632026,-23.91284502490954,-37.820224754931616
241463.81002633192,-0.2787059036237796,-5.973697794500616,-24.149656471841368,-38.05793781965892
247541.0627407617,-0.2939450245059386,-6.153455963451254,-24.387665055241342,-38.296804198978826
253771.27005551395,-0.3100716895694378,-6.3365597564994625,-24.626931212537556,-38.53688642320153
260158.2815899587,-0.32714313871296336,-6.523027337917568,-24.867519080361614,-38.778250621283085
266706.04385214427,-0.34522084454547475,-6.712879927529686,-25.10949671272971,-39.02096674368771
273418.6026773302,-0.36437087364743515,-6.906142197982147,-25.352936314416716,-39.265108800228894
280300.1057278911,-0.38466428230772726,-7.102842683189832,-25.597914490505076,-39.51075511388008
287354.80505614245,-0.4061775501921869,-7.303014198292103,-25.844512513126897,-39.75798859158184
294587.05973166274,-0.42899305572444635,-7.5066942715749665,-26.092816606442682,-40.00689701309731
302001.3385347467,-0.45319959730378884,-7.713925588925009,-26.342918250912263,-40.2575733389795
309602.2227176452,-0.47889296484328,-7.924756451464942,-26.594914507902615,-40.510116038702826
317394.4088353045,-0.5061765664799671,-8.139241247074024,-26.84890836563911,-40.764629439972715
325382.7116473443,-0.5351621156780805,-8.357440936504812,-27.105009107427293,-41.021224100147734
333572.06709308043,-0.5659703843041071,-8.579423554758597,-27.363332702941054,-41.28001720057665
341967.53534142015,-0.5987320275809502,-8.805264728253304,-27.624002223167977,-41.54113296444798
350574.3039175222,-0.6335884871030211,-9.035048208088437,-27.887148279303034,-41.8047030984495
359397.69090814306,-0.6706929782802864,-9.268866419347091,-28.152909485453918,-42.070867258106766
368443.14824766375,-0.7102115686310816,-9.506821025836548,-28.421432944425568,-42.33977353607444
377716.2650868157,-0.7523243531971568,-9.749023508899459,-28.692874755032285,-42.611578971833886
387222.7712461975,-0.797226732925993,-9.995595757858931,-28.967400538273516,-42.886450080138765
396968.5407567024,-0.8451308010407774,-10.246670668197282,-29.245185978209154,-43.16456339404936
406959.5954890609,-0.8962668410471303,-10.502392741589578,-29.526417371361102,-43.44610601638724
417202.1088747282,-0.9508849379060426,-10.762918679254362,-29.811292175784487,-43.73127617075841
427702.40972042544,-1.0092567007691522,-11.028417956534376,-30.1000195473833,-44.020283739723986
438466.98611867806,-1.0716770911729714,-11.299073361893477,-30.392820846304815,-44.313350772956966
449502.48945678485,-1.1384663442582337,-11.575081477239763,-30.6899300899617,-44.610711941938284
460815.7385266809,-1.2099719618069924,-11.856653068157456,-30.991594320898308,-44.91261490941213
472413.7237382447,-1.286570743866896,-12.144013341591467,-31.298073846678022,-45.21932057078121
484303.6114386377,-1.3686708093993059,-12.437402013894873,-31.609642294336542,-45.53110310999053
496492.74834036484,-1.4567135343553113,-12.737073112748313,-31.92658640255036,-45.84824979305185
508988.6660607756,-1.551175306027652,-13.043294410726137,-32.249205448942625,-46.17106039663444
521799.0857758232,-1.6525689530661434,-13.356346354140978,-32.57781017581505,-46.49984613501378
534931.9229909416,-1.7614446580745144,-13.676520305483582,-32.912721032291195,-46.83492790336628
548395.2924320074,-1.8783900902031871,-14.00411585764414,-33.254265490738184,-47.176633595279746
562197.5130593934,-2.0040294034275115,-14.339436898357786,-33.602774115604376,-47.52529417261982
576347.1132082243,-2.1390206256401894,-14.682785997728587,-33.958574957236344,-47.88123806031808
590852.8358579931,-2.2840508059755003,-15.034456552255854,-34.321985703823344,-48.24478329923221
605723.6440348165,-2.439828082721399,-15.394721935506785,-34.69330284135275,-48.616226706963985
620968.7263496494,-2.6070695697115838,-15.763820666364694,-35.07278683226075,-48.99582905732137
636597.5026758941,-2.786483621919894,-16.141936296956498,-35.46064201465248,-49.38379498030077
652619.6299698948,-2.9787446182874744,-16.529170330241296,-35.856989531858915,-49.78024589235875
669045.008237935,-3.1844578832868837,-16.925505991987194,-36.26183111685866,-50.18518378150276
685883.7866534083,-3.404111762774205,-17.330760105527922,-36.67500097977116,-50.598443095409316
703146.3698279562,-3.6380132071543487,-17.74451967981087,-37.09610240876249,-51.01962734291196
720843.4242404265,-3.886202585458049,-18.166059207150145,-37.52442508062026,-51.448026405117304
738985.8848276503,-4.1483430524225975,-18.594234266316942,-37.95883867648614,-51.88251015163847
757584.961741099,-4.423579993519491,-19.027347209638933,-38.39765858128622,-52.32139414048794
776652.1472735818,-4.710367546455814,-19.46298214002956,-38.838480872660824,-52.762274607431856
796199.2229602919,-5.006263022213576,-19.897810130427814,-39.27798755176616,-53.201833697179815
816238.2668585648,-5.307697787127601,-20.32737326393292,-39.71173059413505,-53.63562351459797
836781.6610108675,-5.609746693396764,-20.745869452078036,-40.13391677795394,-54.057850953303436
857842.0990956007,-5.905938859128596,-21.14598052708406,-40.53723578551997,-54.46120579740481
879432.5942704774,-6.188179503185577,-21.518812815752725,-40.9128007854692,-54.83680130398045
901566.4872132957,-6.446878887652344,-21.854045558516873,-41.25029685923492,-55.17432262975392
924257.4543650954,-6.671394061428835,-22.14039200959869,-41.5384421076358,-55.46248793786709
947519.5163807643,-6.850856823986783,-22.36644566020785,-41.76583387948318,-55.689894626640466
971367.0467923495,-6.9753645981963555,-22.52188724951924,-41.922155786911894,-55.846226345025734
995814.7808904,-7.037356247163365,-22.59887361719789,-41.99956656117492,-55.92364184849073
1020877.8248288499,-7.032843349351564,-22.593278070482874,-41.99394042189279,-55.91801536832841
1046571.6649590364,-6.9621214238024915,-22.5054061463368,-41.90558284025127,-55.82965237488321
1072912.1773986602,-6.829715784747376,-22.339941135598856,-41.73917606307883,-55.663235101626384
1099915.6378415695,-6.64358136901275,-22.10513873545638,-41.502973764119126,-55.42701719639574
1127598.731614452,-6.413829492906551,-21.811544142416604,-41.2075181346877,-55.131540811988714
1155978.5639866167,-6.151360460146272,-21.470611154194323,-40.86425898214303,-54.7882557045387
1185072.6707392773,-5.866714912131675,-21.093537037443,-40.48438859312058,-54.408354096623334
1214899.0290008355,-5.5692993096876,-20.690469543033473,-40.07804874326289,-54.00197768683726
1245476.0683548832,-5.266991842522906,-20.270093387910705,-39.65391717251214,-53.57780412489543
1276822.6822277515,-4.966047592676685,-19.83951599456241,-39.21909331704298,-53.142932743344346
1308958.2395626907,-4.671196727041548,-19.4043471003859,-38.779177910173765,-52.70296415821883
1341902.596787856,-4.385842703958756,-18.968879886286885,-38.338454101650335,-52.26218138803794
1375676.1100855218,-4.11229460669236,-18.536308208642293,-37.9001046795036,-51.823767075340264
1410299.6479700673,-3.8519940128068293,-18.108940624018302,-37.46642608395075,-51.39001750022818
1445794.6041825565,-3.605716532181755,-17.688391447747108,-37.03901945453177,-50.96253362711137
1482182.9109098355,-3.373740788280655,-17.275741587002507,-36.618951451220056,-50.542381925387815
1519487.0523363538,-3.1559847226966427,-16.87166888651089,-36.206884587753414,-50.130224702307316
1557730.0785370294,-2.952112530818107,-16.476551079369624,-35.80318016977819,-49.726423040609255
1596935.6197198085,-2.761616786538233,-16.090545643086386,-35.40797813805322,-49.33111664118009
1637127.900826665,-2.5838804043632773,-15.713650934691216,-35.02125819071107,-48.944284944726604
1678331.7565021082,-2.4182226381716987,-15.345752532694641,-34.64288611250848,-48.5657934603957
1720572.646438384,-2.263932673618368,-14.986658088278803,-34.272648613625655,-48.19542860389856
1763876.6711069297,-2.120293712683104,-14.63612335515802,-33.91027934763738,-47.83292371476077
1808270.5878857384,-1.9865998538759169,-14.29387150256999,-33.55547821331857,-47.47797835735915
1853781.827592648,-1.8621675678493068,-13.959607343390479,-33.207925572493394,-47.13027253795274
1900438.511434709,-1.746343157624028,-13.633027729164297,-32.86729263595238,-46.78947708973038
1948269.4683841746,-1.6385072660289612,-13.313829065204537,-32.53324897083667,-46.45526117927184
1997304.2529917983,-1.538077237240911,-13.001712667993935,-32.20546785198559,-46.12729765691671
2047573.1636484838,-1.4445079412805368,-12.696388510398247,-31.883630003035513,-45.80526679682659
2099107.261306511,-1.3572915181585077,-12.397577765861062,-31.567426138732007,-45.488858838200144
2151938.3886719868,-1.2759563821273323,-12.105014461059529,-31.2565586182421,-45.177775637425356
2206099.189880314,-1.2000657381097308,-11.81844646972474,-30.950742442491116,-44.87173166419054
2261623.1306668827,-1.1292157954355218,-11.53763602244214,-30.649705770672696,-44.57045451670014
2318544.5190453883,-1.0630338135112618,-11.262359863626914,-30.35319008747146,-44.27368508753146
2376898.5265066233,-1.0011760760812938,-10.992409153999736,-30.06095011967705,-43.98117747880814
2436721.209750792,-0.9433258623200942,-10.727589192115099,-29.772753576102975,-43.69269874060034
2498049.532966812,-0.8891914618247987,-10.467719009815188,-29.488380766048543,-43.40802848778631
2560921.3906723084,-0.83850426489691,-10.212630882393668,-29.20762413745551,-43.12695843652363
2625375.631128497,-0.7910169479711686,-9.962169783624782,-28.93028776528051,-42.8492918908469
2691452.080344353,-0.7465017656470258,-9.716192807797352,-28.65618681258293,-42.5748432018879
2759191.566684963,-0.7047489547257669,-9.47456857485022,-28.38514698077502,-42.30343721616035
2828635.946099167,-0.6655652513650988,-9.237176630158055,-28.117003960919025,-42.034908724790014
2899828.1279822006,-0.6287725194840353,-9.003906847100184,-27.851602894519875,-41.7691019221337
2972812.101689218,-0.594206486546178,-8.774658837990392,-27.58879784968218,-41.505869879651264
3047632.9637161624,-0.5617155815619177,-8.549341377043568,-27.328451316566703,-41.245074038960475
3124336.9455646635,-0.5311598693867811,-8.327871837652008,-27.070433724640743,-40.9865837265641
3202971.4423083183,-0.5024100750083145,-8.110175645219499,-26.81462298314814,-40.73027569166902
3283585.0418778975,-0.47534669139887065,-7.8961857460678555,-26.560904045439962,-40.47603366773301
3366227.5550836544,-0.449859164584554,-7.685842092417193,-26.30916849723597,-40.223747957802836
3450950.046393178,-0.425845149781254,-7.479091143097968,-26.05931416847906,-39.97331504329981
3537804.8654839383,-0.40320983273204314,-7.2758853794377725,-25.811244768158836,-39.72463721562223
3626845.6795899547,-0.38186531071414764,-7.07618283565041,-25.56486954128755,-39.47762222974106
3718127.5066625183,-0.36173002804374405,-6.879946643013635,-25.320102947087705,-39.23218297884109
3811706.7493655826,-0.34272826127668343,-6.68714458713716,-25.07686435737742,-38.988237188986105
3907641.229926724,-0.3247896496707842,-6.497748677680728,-24.83507777410604,-38.74570713275294
4005990.225865288,-0.30784876683228524,-6.311734729970388,-24.59467156498508,-38.504519360771326
4106814.5066196756,-0.2918447298105778,-6.129081958072077,-24.355578216173676,-38.26460445012047
4210176.37109656,-0.2767208422274321,-5.9497725790061935,-24.11773410100437,-38.02589676855958
4316139.686165109,-0.262424268328706,-5.773791427920956,-23.881079263772907,-37.788334253606905
4424769.926120093,-0.24890573512634673,-5.601125584178982,-23.645557217658514,-37.55185820552459
4536134.213138127,-0.2361192600571452,-5.431764008447865,-23.411114755888647,-37.31641309331372
4650301.358752226,-0.22402190182215492,-5.265697191016364,-23.177701775310503,-37.08194637287202
4767341.906370145,-0.21257353228822312,-5.102916811681465,-22.945271111581608,-36.848408316516114
4887328.174862899,-0.20173662753156868,-4.943415411663511,-22.713778385240232,-36.61575185311876
5010334.303250236,-0.19147607628395555,-4.787186078105511,-22.483181857964418,-36.38393241815899
5136436.296510873,-0.1817590042063471,-4.634222141795184,-22.253442298373894,-36.15290781302813
5265712.072545632,-0.17255461256377996,-4.484516888814016,-22.02452285677358,-35.92263807297925
5398241.510322638,-0.16383403001011818,-4.338063286863104,-21.796388948278704,-35.69308534314821
5534106.499234136,-0.1555701763136106,-4.194853727041706,-21.569008143801543,-35.464213762114404
5673390.989695653,-0.1477376369644663,-4.054879781858476,-21.34235006841603,-35.23598935250533
5816181.045018587,-0.14031254770562823,-3.9181319802389596,-21.116386306652082,-35.00837991818438
5962564.894588424,-0.13327248811799208,-3.7845996002546487,-20.891090314303312,-34.7813549475931
6112632.988381235,-0.12659638347285268,-3.654270480240372,-20.66643733636273,-34.55488552284953
6266478.052852395,-0.12026441413785541,-3.527130848888149,-20.442404330728316,-34.32894423423202
6424195.148231845,-0.11425793188913429,-3.403165174809506,-20.218969897347403,-34.1035050997043
6585881.727261477,-0.1085593825422586,-3.2823560359452775,-19.99611421249233,-33.878543489161615
6751637.695410694,-0.1031522343688304,-3.1646840090755224,-19.77381896788294,-33.654036053100384
6921565.472607643,-0.09802091181432762,-3.05012757954374,-19.552067314391437,-33.42996065543444
7095770.056524038,-0.09315073407708575,-2.938663071163357,-19.33084381008512,-33.206296310200585
7274359.087452846,-0.08852785814813505,-2.830264596122044,-19.11013437237938,-32.98302312191381
7457442.914818689,-0.08413922594773963,-2.724904024545254,-18.88992623409036,-32.760122229349555
7645134.665362361,-0.07997251522704146,-2.6225509732263843,-18.670207903190786,-32.53757575254519
7837550.313041341,-0.07601609393277955,-2.523172812881463,-18.4509691260868,-32.315366742827734
8034808.750689683,-0.07225897775968716,-2.4267346931432385,-18.232200854245693,-32.093479135687694
8237031.863481318,-0.06869079063942031,-2.3331995843762936,-18.013895214016216,-31.871897706331545
8444344.604242459,-0.0653017279366551,-2.2425283352734886,-17.796045479492832,-31.65060802775615
8656875.070659403,-0.06208252214295354,-2.154679745087085,-17.578646048285375,-31.429596431199663
8874754.584429633,-0.059024410876896985,-2.069610649256535,-17.361692420063186,-31.208849968832702
9098117.772404846,-0.05611910701536427,-1.987276017121171,-17.145181177750946,-30.98835637856316
9327102.649776405,-0.05335877079557908,-1.9076290603496866,-16.929109971259287,-30.768104050835973
9561850.70535431,-0.05073598374110397,-1.8306213506812172,-16.71347750363949,-30.54808199731749
9802506.988992631,-0.04824372427709596,-1.756202945553399,-16.498283519556097,-30.328279821361015
10049220.2012151,-0.045875344911293976,-1.6843225201921395,-16.2835287959757,-30.108687690157407
10302142.785096623,-0.04362455086735109,-1.6149275047537714,-16.06921513497284,-29.8892963084803
